quote_id,option_symbol,expiry,kind,moneyness,scenario,rate,div,baseline_iv,iv,delta_iv_pp,status,reason,price_residual
116,SPX261016C06250000,2026-10-16,call,0.81845278140963462,external_div,0.037985609342559956,0.0106,0.32090316829883059,,,ValueError,"price outside no-arbitrage bounds [1402.0589061899636, 7628.22118427583]",
116,SPX261016C06250000,2026-10-16,call,0.81845278140963462,parity_div_low,0.037985609342559956,0.021997478827629653,0.32090316829883059,0.30920353451732779,-1.1699633781502794,converged,,6.8212102632969618e-13
116,SPX261016C06250000,2026-10-16,call,0.81845278140963462,parity_div_high,0.037985609342559956,0.025520540435231137,0.32090316829883059,0.33106384658596782,1.0160678287137237,converged,,6.8212102632969618e-13
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.31398632410555627,0.32486252003712363,1.0876195931567356,converged,,4.5474735088646412e-13
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.31398632410555627,0.30131848269856482,-1.2667841406991454,converged,,-4.5474735088646412e-13
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.31398632410555627,0.31136649436297359,-0.261982974258268,converged,,4.5474735088646412e-13
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.31398632410555627,0.31652656087956516,0.2540236774008886,converged,,-4.5474735088646412e-13
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,div_down,0.037985609342559956,0.018758853552007709,0.31398632410555627,0.27750138049630513,-3.6484943609251141,converged,,-4.5474735088646412e-13
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,div_up,0.037985609342559956,0.028758853552007711,0.31398632410555627,0.33850281491843598,2.4516490812879708,converged,,6.1390892369672656e-11
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,external_div,0.037985609342559956,0.0106,0.31398632410555627,,,ValueError,"price outside no-arbitrage bounds [1352.2496079652774, 7628.22118427583]",
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,parity_div_low,0.037985609342559956,0.021997478827629653,0.31398632410555627,0.30323408533200802,-1.0752238773548251,converged,,-4.5474735088646412e-13
122,SPX261016C06300000,2026-10-16,call,0.82500040366091176,parity_div_high,0.037985609342559956,0.025520540435231137,0.31398632410555627,0.32343749252414195,0.94511684185856759,converged,,-4.5474735088646412e-13
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.30777952071414133,0.31788519856235203,1.0105677848210703,converged,,-9.0949470177292824e-13
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.30777952071414133,0.29617503678152979,-1.1604483932611542,converged,,9.0949470177292824e-13
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.30777952071414133,0.30546438919745594,-0.2315131516685387,converged,,0
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.30777952071414133,0.31003376056938714,0.22542398552458098,converged,,-9.0949470177292824e-13
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,div_down,0.037985609342559956,0.018758853552007709,0.30777952071414133,0.27540641147900619,-3.2373109235135145,converged,,5.4569682106375694e-12
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,div_up,0.037985609342559956,0.028758853552007711,0.30777952071414133,0.33054429768303956,2.2764776968898226,converged,,1.7280399333685637e-11
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,external_div,0.037985609342559956,0.0106,0.30777952071414133,,,ValueError,"price outside no-arbitrage bounds [1302.4403097405902, 7628.22118427583]",
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,parity_div_low,0.037985609342559956,0.021997478827629653,0.30777952071414133,0.29799465055872715,-0.97848701554141826,converged,,-1.8189894035458565e-12
128,SPX261016C06350000,2026-10-16,call,0.83154802591218879,parity_div_high,0.037985609342559956,0.025520540435231137,0.30777952071414133,0.31649238118216488,0.87128604680235533,converged,,0
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.26458646486739579,0.27134494096678946,0.67584760993936732,converged,,-5.6843418860808015e-13
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.26458646486739579,0.25723303820618004,-0.73534266612157451,converged,,1.1254996934439987e-11
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.26458646486739579,0.26345378478830489,-0.11326800790908975,converged,,1.2505552149377763e-12
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.26458646486739579,0.26570614600705933,0.1119681139663542,converged,,-1.4779288903810084e-12
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,div_down,0.037985609342559956,0.018758853552007709,0.26458646486739579,0.24634045130903104,-1.8246013558364749,converged,,-5.6843418860808015e-13
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,div_up,0.037985609342559956,0.028758853552007711,0.26458646486739579,0.2795760193327711,1.498955446537531,converged,,-5.6843418860808015e-13
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,external_div,0.037985609342559956,0.0106,0.26458646486739579,0.19593154031598642,-6.8654924551409371,converged,,-5.6843418860808015e-13
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,parity_div_low,0.037985609342559956,0.021997478827629653,0.26458646486739579,0.25863110588183136,-0.59553589855644296,converged,,6.7075234255753458e-12
164,SPX261016C06650000,2026-10-16,call,0.87083375941985131,parity_div_high,0.037985609342559956,0.025520540435231137,0.26458646486739579,0.27015324065230689,0.55667757849111044,converged,,3.4106051316484809e-13
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.25745780816742719,0.26373959751409398,0.62817893466667885,converged,,3.4106051316484809e-13
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.25745780816742719,0.25067327288481628,-0.67845352826109151,converged,,3.4106051316484809e-13
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.25745780816742719,0.25646250947211058,-0.099529869531661541,converged,,-5.6843418860808015e-13
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.25745780816742719,0.25844336915707444,0.098556098964724947,converged,,-5.6843418860808015e-13
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,div_down,0.037985609342559956,0.018758853552007709,0.25745780816742719,0.24087247729565003,-1.658533087177716,converged,,4.2177816794719547e-11
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,div_up,0.037985609342559956,0.028758853552007711,0.25745780816742719,0.27134803987754791,1.3890231710120715,converged,,3.4106051316484809e-13
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,external_div,0.037985609342559956,0.0106,0.25745780816742719,0.19941807712821075,-5.8039731039216447,converged,,1.3983481039758772e-11
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,parity_div_low,0.037985609342559956,0.021997478827629653,0.25745780816742719,0.25199829262065537,-0.54595155467718204,converged,,1.2505552149377763e-12
170,SPX261016C06700000,2026-10-16,call,0.87738138167112834,parity_div_high,0.037985609342559956,0.025520540435231137,0.25745780816742719,0.26259382764097661,0.51360194735494136,converged,,-5.6843418860808015e-13
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.23134432613471287,0.23619047785807937,0.48461517233664986,converged,,-2.2737367544323206e-13
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.23134432613471287,0.22621960644869002,-0.51247196860228494,converged,,6.8212102632969618e-13
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.23134432613471287,0.2307220494575988,-0.06222766771140642,converged,,1.5916157281026244e-12
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.23134432613471287,0.23196325651936806,0.061893038465518635,converged,,-2.0463630789890885e-12
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,div_down,0.037985609342559956,0.018758853552007709,0.23134432613471287,0.21936132888551962,-1.1982997249193246,converged,,6.8212102632969618e-13
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,div_up,0.037985609342559956,0.028758853552007711,0.23134432613471287,0.24192786784014664,1.0583541705433768,converged,,6.8212102632969618e-13
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,external_div,0.037985609342559956,0.0106,0.23134432613471287,0.1944880155501448,-3.6856310584568064,converged,,-1.1368683772161603e-12
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,parity_div_low,0.037985609342559956,0.021997478827629653,0.23134432613471287,0.22731087871579178,-0.40334474189210878,converged,,-2.2737367544323206e-13
191,SPX261016C06875000,2026-10-16,call,0.90029805955059816,parity_div_high,0.037985609342559956,0.025520540435231137,0.23134432613471287,0.23520759512487049,0.38632689901576256,converged,,-2.2737367544323206e-13
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.21601553686612904,0.21985952677273995,0.38439899066109173,converged,,5.8207660913467407e-11
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.21601553686612904,0.21201269655745889,-0.40028403086701525,converged,,1.8189894035458565e-12
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.21601553686612904,0.21559558736186304,-0.041994950426599287,converged,,0
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.21601553686612904,0.21643423643673282,0.041869957060378105,converged,,9.0949470177292824e-13
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,div_down,0.037985609342559956,0.018758853552007709,0.21601553686612904,0.20691944492192685,-0.90960919442021893,converged,,1.8189894035458565e-12
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,div_up,0.037985609342559956,0.028758853552007711,0.21601553686612904,0.22434711774137739,0.83315808752483511,converged,,1.546140993013978e-11
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,external_div,0.037985609342559956,0.0106,0.21601553686612904,0.18965213333355355,-2.6363403532575491,converged,,0
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,parity_div_low,0.037985609342559956,0.021997478827629653,0.21601553686612904,0.21290965948210736,-0.31058773840216825,converged,,-9.0949470177292824e-13
206,SPX261016C07000000,2026-10-16,call,0.91666711517879085,parity_div_high,0.037985609342559956,0.025520540435231137,0.21601553686612904,0.21902791098775323,0.3012374121624195,converged,,7.0940586738288403e-11
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.21314791476243056,0.2168073710057965,0.36594562433659439,converged,,1.48929757415317e-11
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.21314791476243056,0.20934778362877263,-0.38001311336579302,converged,,3.4106051316484809e-13
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.21314791476243056,0.21276128810554928,-0.038662665688127262,converged,,5.1272763812448829e-11
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.21314791476243056,0.21353353677732262,0.038562201489206194,converged,,4.1268322092946619e-11
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,div_down,0.037985609342559956,0.018758853552007709,0.21314791476243056,0.20455703833953129,-0.85908764228992684,converged,,-5.6843418860808015e-13
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,div_up,0.037985609342559956,0.028758853552007711,0.21314791476243056,0.22106724131419644,0.79193265517658873,converged,,3.0695446184836328e-12
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,external_div,0.037985609342559956,0.0106,0.21314791476243056,0.18847041635283651,-2.4677498409594048,converged,,3.4106051316484809e-13
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,parity_div_low,0.037985609342559956,0.021997478827629653,0.21314791476243056,0.21020739204902431,-0.29405227134062517,converged,,-5.6843418860808015e-13
209,SPX261016C07025000,2026-10-16,call,0.91994092630442936,parity_div_high,0.037985609342559956,0.025520540435231137,0.21314791476243056,0.21600625074313484,0.28583359807042852,converged,,1.9440449250396341e-11
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.1898506953627436,0.19247622909721715,0.26255337344735508,converged,,1.2505552149377763e-12
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.1898506953627436,0.18716239484073946,-0.26883005220041389,converged,,1.2505552149377763e-12
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.1898506953627436,0.18963636197335379,-0.021433338938980917,converged,,3.4106051316484809e-13
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.1898506953627436,0.19006484064476967,0.021414528202606808,converged,,1.2505552149377763e-12
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,div_down,0.037985609342559956,0.018758853552007709,0.1898506953627436,0.18396001402586962,-0.58906813368739819,converged,,-5.6843418860808015e-13
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,div_up,0.037985609342559956,0.028758853552007711,0.1898506953627436,0.19545729261665967,0.56065972539160736,converged,,-5.6843418860808015e-13
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,external_div,0.037985609342559956,0.0106,0.1898506953627436,0.17358536161330154,-1.6265333749442057,converged,,-5.6843418860808015e-13
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,parity_div_low,0.037985609342559956,0.021997478827629653,0.1898506953627436,0.18781048603310124,-0.20402093296423562,converged,,1.2505552149377763e-12
230,SPX261016C07200000,2026-10-16,call,0.94285760418389919,parity_div_high,0.037985609342559956,0.025520540435231137,0.1898506953627436,0.19185612185680356,0.20054264940599642,converged,,3.4106051316484809e-13
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.18346678586739082,0.18583829469658253,0.23715088291917097,converged,,1.7053025658242404e-13
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.18346678586739082,0.18104657556147896,-0.24202103059118574,converged,,1.7053025658242404e-13
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.18346678586739082,0.18328806582394638,-0.017872004344443582,converged,,1.9895196601282805e-12
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.18346678586739082,0.18364540473675775,0.017861886936693105,converged,,-7.3896444519050419e-13
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,div_down,0.037985609342559956,0.018758853552007709,0.18346678586739082,0.17820489320242963,-0.52618926649611875,converged,,1.0800249583553523e-12
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,div_up,0.037985609342559956,0.028758853552007711,0.18346678586739082,0.18851143828796624,0.50446524205754184,converged,,-7.3896444519050419e-13
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,external_div,0.037985609342559956,0.0106,0.18346678586739082,0.16905295109451815,-1.4413834772872669,converged,,1.7053025658242404e-13
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,parity_div_low,0.037985609342559956,0.021997478827629653,0.18346678586739082,0.1816396197795134,-0.18271660878774187,converged,,1.0800249583553523e-12
239,SPX261016C07250000,2026-10-16,call,0.94940522643517622,parity_div_high,0.037985609342559956,0.025520540435231137,0.18346678586739082,0.18526737964465714,0.18005937772663239,converged,,-7.3896444519050419e-13
246,SPX261016C07285000,2026-10-16,call,0.95398856201107018,rate_down_fixed_q,0.035485609342559954,0.02375885355200771,0.17896577104166891,0.1811718258808904,0.22060548392214829,converged,,-1.2505552149377763e-12
246,SPX261016C07285000,2026-10-16,call,0.95398856201107018,rate_up_fixed_q,0.040485609342559958,0.02375885355200771,0.17896577104166891,0.17671909694121551,-0.22466741004533997,converged,,2.3874235921539366e-12
246,SPX261016C07285000,2026-10-16,call,0.95398856201107018,rate_down_fixed_forward,0.035485609342559954,0.021258853552007712,0.17896577104166891,0.17880890829257134,-0.015686274909756937,converged,,5.6843418860808015e-13
246,SPX261016C07285000,2026-10-16,call,0.95398856201107018,rate_up_fixed_forward,0.040485609342559958,0.026258853552007709,0.17896577104166891,0.17912257286612954,0.015680182446062285,converged,,1.4779288903810084e-12
246,SPX261016C07285000,2026-10-16,call,0.95398856201107018,div_down,0.037985609342559956,0.018758853552007709,0.17896577104166891,0.17410653267951243,-0.48592383621564872,converged,,-3.4106051316484809e-13
246,SPX261016C07285000,2026-10-16,call,0.95398856201107018,div_up,0.037985609342559956,0.028758853552007711,0.17896577104166891,0.18364562979989671,0.46798587582277951,converged,,-3.4106051316484809e-13
